-5.97E-24	-5.97E-24
-1.04E-24	-1.04E-24
-1.17E-24	-1.17E-24
-1.90E-24	-1.90E-24
2.35E-24	2.35E-24
4.64E-24	4.64E-24
8.60E-25	8.60E-25
4.85E-24	4.85E-24
1.46E-23	1.46E-23
-1.90E-23	-1.90E-23
-1.21E-22	-1.21E-22
2.96E-23	2.96E-23
5.22E-22	5.22E-22
6.28E-22	6.28E-22
4.86E-22	4.86E-22
1.29E-20	1.29E-20
1.37E-20	1.37E-20
9.76E-21	9.76E-21
-1.16E-20	-1.16E-20
2.72E-22	2.72E-22
3.98E-21	3.98E-21
-4.52E-22	-4.52E-22
-1.20E-21	-1.20E-21
1.73E-22	1.73E-22
4.72E-22	4.72E-22
9.85E-23	9.85E-23
-8.65E-23	-8.65E-23
6.95E-23	6.95E-23
1.50E-22	1.50E-22
3.80E-22	3.80E-22
9.31E-22	9.31E-22
2.22E-21	2.22E-21
4.38E-21	4.38E-21
1.02E-20	1.02E-20
2.05E-20	2.05E-20
4.41E-20	4.41E-20
8.78E-20	8.78E-20
1.87E-19	1.87E-19
3.68E-19	3.68E-19
7.72E-19	7.72E-19
1.51E-18	1.51E-18
3.09E-18	3.09E-18
5.98E-18	5.98E-18
1.11E-17	1.11E-17
2.28E-17	2.28E-17
4.20E-17	4.20E-17
8.41E-17	8.41E-17
1.53E-16	1.53E-16
2.98E-16	2.98E-16
5.33E-16	5.33E-16
1.01E-15	1.01E-15
1.78E-15	1.78E-15
3.30E-15	3.30E-15
5.70E-15	5.70E-15
1.03E-14	1.03E-14
1.74E-14	1.74E-14
2.89E-14	2.89E-14
5.26E-14	5.26E-14
8.80E-14	8.80E-14
1.55E-13	1.55E-13
2.35E-13	2.35E-13
3.35E-13	3.35E-13
4.00E-13	4.00E-13
4.28E-13	4.28E-13
4.02E-13	4.02E-13
3.25E-13	3.25E-13
2.39E-13	2.39E-13
1.58E-13	1.58E-13
8.99E-14	8.99E-14
5.32E-14	5.32E-14
2.96E-14	2.96E-14
1.77E-14	1.77E-14
9.80E-15	9.80E-15
5.78E-15	5.78E-15
3.12E-15	3.12E-15
1.81E-15	1.81E-15
9.50E-16	9.50E-16
5.42E-16	5.42E-16
2.78E-16	2.78E-16
1.56E-16	1.56E-16
8.44E-17	8.44E-17
4.30E-17	4.30E-17
2.30E-17	2.30E-17
1.14E-17	1.14E-17
6.03E-18	6.03E-18
2.92E-18	2.92E-18
1.53E-18	1.53E-18
7.25E-19	7.25E-19
3.75E-19	3.75E-19
1.75E-19	1.75E-19
8.93E-20	8.93E-20
4.05E-20	4.05E-20
2.08E-20	2.08E-20
1.01E-20	1.01E-20
4.53E-21	4.53E-21
2.25E-21	2.25E-21
9.48E-22	9.48E-22
3.72E-22	3.72E-22
1.91E-22	1.91E-22
7.03E-23	7.03E-23
6.43E-23	6.43E-23
5.65E-23	5.65E-23
6.95E-23	6.95E-23
6.26E-23	6.26E-23
1.29E-23	1.29E-23
1.77E-23	1.77E-23
-1.85E-23	-1.85E-23
-5.90E-23	-5.90E-23
-2.85E-23	-2.85E-23
4.22E-23	4.22E-23
-1.54E-22	-1.54E-22
-2.11E-22	-2.11E-22
1.02E-21	1.02E-21
-7.88E-22	-7.88E-22
-6.74E-21	-6.74E-21
-3.55E-21	-3.55E-21
2.40E-20	2.40E-20
-1.98E-19	-1.98E-19
-1.62E-19	-1.62E-19
4.39E-20	4.39E-20
-4.34E-20	-4.34E-20
-1.11E-20	-1.11E-20
1.64E-20	1.64E-20
4.32E-21	4.32E-21
-4.79E-21	-4.79E-21
-1.57E-21	-1.57E-21
2.20E-21	2.20E-21
4.39E-21	4.39E-21
6.10E-21	6.10E-21
1.28E-20	1.28E-20
2.61E-20	2.61E-20
4.98E-20	4.98E-20
1.10E-19	1.10E-19
2.18E-19	2.18E-19
4.72E-19	4.72E-19
9.27E-19	9.27E-19
1.98E-18	1.98E-18
2.21E-18	2.21E-18
2.27E-18	2.27E-18
8.88E-18	8.88E-18
3.11E-17	3.11E-17
5.90E-17	5.90E-17
1.18E-16	1.18E-16
2.20E-16	2.20E-16
3.98E-16	3.98E-16
7.91E-16	7.91E-16
1.41E-15	1.41E-15
2.73E-15	2.73E-15
4.79E-15	4.79E-15
9.03E-15	9.03E-15
1.56E-14	1.56E-14
2.86E-14	2.86E-14
4.86E-14	4.86E-14
8.66E-14	8.66E-14
1.44E-13	1.44E-13
2.50E-13	2.50E-13
4.10E-13	4.10E-13
6.57E-13	6.57E-13
1.16E-12	1.16E-12
1.91E-12	1.91E-12
3.32E-12	3.32E-12
4.98E-12	4.98E-12
7.05E-12	7.05E-12
8.41E-12	8.41E-12
9.00E-12	9.00E-12
8.46E-12	8.46E-12
6.87E-12	6.87E-12
5.08E-12	5.08E-12
3.38E-12	3.38E-12
1.96E-12	1.96E-12
1.18E-12	1.18E-12
6.78E-13	6.78E-13
4.17E-13	4.17E-13
2.41E-13	2.41E-13
1.47E-13	1.47E-13
8.26E-14	8.26E-14
4.94E-14	4.94E-14
2.71E-14	2.71E-14
1.59E-14	1.59E-14
8.50E-15	8.50E-15
4.92E-15	4.92E-15
2.75E-15	2.75E-15
1.45E-15	1.45E-15
7.98E-16	7.98E-16
4.10E-16	4.10E-16
2.23E-16	2.23E-16
1.12E-16	1.12E-16
5.99E-17	5.99E-17
2.94E-17	2.94E-17
1.56E-17	1.56E-17
7.45E-18	7.45E-18
3.91E-18	3.91E-18
1.83E-18	1.83E-18
9.48E-19	9.48E-19
4.72E-19	4.72E-19
2.24E-19	2.24E-19
1.10E-19	1.10E-19
5.12E-20	5.12E-20
6.91E-21	6.91E-21
8.04E-21	8.04E-21
6.12E-21	6.12E-21
2.84E-21	2.84E-21
-2.44E-21	-2.44E-21
-1.84E-21	-1.84E-21
-2.28E-21	-2.28E-21
-7.55E-22	-7.55E-22
-5.62E-22	-5.62E-22
-3.71E-22	-3.71E-22
6.79E-22	6.79E-22
9.97E-22	9.97E-22
-4.71E-22	-4.71E-22
-1.89E-21	-1.89E-21
2.45E-21	2.45E-21
7.42E-21	7.42E-21
-1.49E-20	-1.49E-20
4.78E-21	4.78E-21
9.17E-21	9.17E-21
-3.01E-19	-3.01E-19
-1.41E-18	-1.41E-18
-7.25E-19	-7.25E-19
7.00E-19	7.00E-19
2.65E-19	2.65E-19
-2.38E-19	-2.38E-19
-7.56E-20	-7.56E-20
7.37E-20	7.37E-20
3.85E-20	3.85E-20
1.20E-20	1.20E-20
4.51E-20	4.51E-20
1.14E-19	1.14E-19
2.52E-19	2.52E-19
4.94E-19	4.94E-19
1.11E-18	1.11E-18
2.17E-18	2.17E-18
4.67E-18	4.67E-18
9.00E-18	9.00E-18
1.90E-17	1.90E-17
3.63E-17	3.63E-17
7.46E-17	7.46E-17
1.41E-16	1.41E-16
2.83E-16	2.83E-16
5.27E-16	5.27E-16
1.04E-15	1.04E-15
1.90E-15	1.90E-15
3.38E-15	3.38E-15
6.60E-15	6.60E-15
1.16E-14	1.16E-14
2.19E-14	2.19E-14
3.78E-14	3.78E-14
6.97E-14	6.97E-14
1.18E-13	1.18E-13
2.12E-13	2.12E-13
3.52E-13	3.52E-13
6.13E-13	6.13E-13
9.98E-13	9.98E-13
1.69E-12	1.69E-12
2.69E-12	2.69E-12
4.19E-12	4.19E-12
6.94E-12	6.94E-12
1.07E-11	1.07E-11
1.82E-11	1.82E-11
2.92E-11	2.92E-11
4.96E-11	4.96E-11
7.37E-11	7.37E-11
1.03E-10	1.03E-10
1.22E-10	1.22E-10
1.31E-10	1.31E-10
1.23E-10	1.23E-10
1.00E-10	1.00E-10
7.46E-11	7.46E-11
5.02E-11	5.02E-11
2.98E-11	2.98E-11
1.84E-11	1.84E-11
1.09E-11	1.09E-11
7.02E-12	7.02E-12
4.26E-12	4.26E-12
2.73E-12	2.73E-12
1.61E-12	1.61E-12
1.01E-12	1.01E-12
5.82E-13	5.82E-13
3.57E-13	3.57E-13
2.13E-13	2.13E-13
1.20E-13	1.20E-13
7.03E-14	7.03E-14
3.85E-14	3.85E-14
2.22E-14	2.22E-14
1.18E-14	1.18E-14
6.68E-15	6.68E-15
3.47E-15	3.47E-15
1.93E-15	1.93E-15
9.78E-16	9.78E-16
5.37E-16	5.37E-16
2.65E-16	2.65E-16
1.44E-16	1.44E-16
7.47E-17	7.47E-17
3.70E-17	3.70E-17
1.91E-17	1.91E-17
9.21E-18	9.21E-18
4.71E-18	4.71E-18
2.23E-18	2.23E-18
1.12E-18	1.12E-18
5.08E-19	5.08E-19
2.55E-19	2.55E-19
1.10E-19	1.10E-19
4.92E-20	4.92E-20
3.09E-20	3.09E-20
1.57E-20	1.57E-20
1.02E-20	1.02E-20
1.03E-20	1.03E-20
1.06E-20	1.06E-20
-9.06E-22	-9.06E-22
-7.78E-21	-7.78E-21
-4.03E-21	-4.03E-21
2.54E-20	2.54E-20
2.83E-20	2.83E-20
-8.27E-20	-8.27E-20
-6.24E-20	-6.24E-20
1.00E-19	1.00E-19
-1.44E-20	-1.44E-20
-7.63E-19	-7.63E-19
3.29E-18	3.29E-18
1.36E-19	1.36E-19
-2.04E-18	-2.04E-18
1.93E-18	1.93E-18
4.15E-19	4.15E-19
-5.52E-19	-5.52E-19
3.18E-19	3.18E-19
7.53E-19	7.53E-19
1.25E-18	1.25E-18
2.54E-18	2.54E-18
5.33E-18	5.33E-18
1.05E-17	1.05E-17
2.16E-17	2.16E-17
4.27E-17	4.27E-17
8.11E-17	8.11E-17
1.69E-16	1.69E-16
3.16E-16	3.16E-16
6.40E-16	6.40E-16
1.19E-15	1.19E-15
2.34E-15	2.34E-15
4.27E-15	4.27E-15
8.21E-15	8.21E-15
1.48E-14	1.48E-14
2.77E-14	2.77E-14
4.90E-14	4.90E-14
8.39E-14	8.39E-14
1.55E-13	1.55E-13
2.60E-13	2.60E-13
4.67E-13	4.67E-13
7.70E-13	7.70E-13
1.34E-12	1.34E-12
2.15E-12	2.15E-12
3.62E-12	3.62E-12
5.71E-12	5.71E-12
9.30E-12	9.30E-12
1.43E-11	1.43E-11
2.25E-11	2.25E-11
3.37E-11	3.37E-11
4.94E-11	4.94E-11
7.57E-11	7.57E-11
1.11E-10	1.11E-10
1.78E-10	1.78E-10
2.79E-10	2.79E-10
4.56E-10	4.56E-10
6.63E-10	6.63E-10
9.03E-10	9.03E-10
1.07E-09	1.07E-09
1.14E-09	1.14E-09
1.07E-09	1.07E-09
8.85E-10	8.85E-10
6.68E-10	6.68E-10
4.59E-10	4.59E-10
2.82E-10	2.82E-10
1.78E-10	1.78E-10
1.12E-10	1.12E-10
7.60E-11	7.60E-11
4.99E-11	4.99E-11
3.40E-11	3.40E-11
2.17E-11	2.17E-11
1.44E-11	1.44E-11
8.90E-12	8.90E-12
5.77E-12	5.77E-12
3.55E-12	3.55E-12
2.18E-12	2.18E-12
1.34E-12	1.34E-12
7.80E-13	7.80E-13
4.69E-13	4.69E-13
2.64E-13	2.64E-13
1.56E-13	1.56E-13
8.53E-14	8.53E-14
4.95E-14	4.95E-14
2.63E-14	2.63E-14
1.50E-14	1.50E-14
7.73E-15	7.73E-15
4.33E-15	4.33E-15
2.34E-15	2.34E-15
1.20E-15	1.20E-15
6.41E-16	6.41E-16
3.21E-16	3.21E-16
1.69E-16	1.69E-16
8.24E-17	8.24E-17
4.29E-17	4.29E-17
2.06E-17	2.06E-17
1.05E-17	1.05E-17
5.01E-18	5.01E-18
2.62E-18	2.62E-18
1.14E-18	1.14E-18
5.99E-19	5.99E-19
3.18E-19	3.18E-19
8.87E-20	8.87E-20
-1.39E-20	-1.39E-20
1.84E-21	1.84E-21
-1.78E-20	-1.78E-20
6.66E-20	6.66E-20
3.98E-20	3.98E-20
-3.56E-19	-3.56E-19
-6.90E-20	-6.90E-20
1.25E-18	1.25E-18
1.17E-18	1.17E-18
5.37E-19	5.37E-19
2.46E-18	2.46E-18
4.62E-19	4.62E-19
5.11E-18	5.11E-18
-9.80E-18	-9.80E-18
-2.69E-18	-2.69E-18
9.38E-18	9.38E-18
5.95E-18	5.95E-18
7.38E-18	7.38E-18
2.17E-17	2.17E-17
4.64E-17	4.64E-17
8.83E-17	8.83E-17
1.82E-16	1.82E-16
3.51E-16	3.51E-16
7.01E-16	7.01E-16
1.33E-15	1.33E-15
2.44E-15	2.44E-15
4.86E-15	4.86E-15
8.76E-15	8.76E-15
1.70E-14	1.70E-14
3.02E-14	3.02E-14
5.69E-14	5.69E-14
9.90E-14	9.90E-14
1.81E-13	1.81E-13
3.09E-13	3.09E-13
5.51E-13	5.51E-13
9.21E-13	9.21E-13
1.59E-12	1.59E-12
2.60E-12	2.60E-12
4.12E-12	4.12E-12
6.88E-12	6.88E-12
1.06E-11	1.06E-11
1.71E-11	1.71E-11
2.57E-11	2.57E-11
3.98E-11	3.98E-11
5.80E-11	5.80E-11
8.60E-11	8.60E-11
1.21E-10	1.21E-10
1.72E-10	1.72E-10
2.34E-10	2.34E-10
3.10E-10	3.10E-10
4.19E-10	4.19E-10
5.66E-10	5.66E-10
8.52E-10	8.52E-10
1.30E-09	1.30E-09
2.00E-09	2.00E-09
2.77E-09	2.77E-09
3.59E-09	3.59E-09
4.17E-09	4.17E-09
4.42E-09	4.42E-09
4.18E-09	4.18E-09
3.56E-09	3.56E-09
2.79E-09	2.79E-09
2.01E-09	2.01E-09
1.31E-09	1.31E-09
8.53E-10	8.53E-10
5.73E-10	5.73E-10
4.20E-10	4.20E-10
3.13E-10	3.13E-10
2.35E-10	2.35E-10
1.69E-10	1.69E-10
1.22E-10	1.22E-10
8.39E-11	8.39E-11
5.87E-11	5.87E-11
3.85E-11	3.85E-11
2.61E-11	2.61E-11
1.72E-11	1.72E-11
1.08E-11	1.08E-11
6.93E-12	6.93E-12
4.19E-12	4.19E-12
2.62E-12	2.62E-12
1.53E-12	1.53E-12
9.34E-13	9.34E-13
5.28E-13	5.28E-13
3.15E-13	3.15E-13
1.73E-13	1.73E-13
1.01E-13	1.01E-13
5.36E-14	5.36E-14
3.08E-14	3.08E-14
1.71E-14	1.71E-14
8.97E-15	8.97E-15
4.89E-15	4.89E-15
2.50E-15	2.50E-15
1.34E-15	1.34E-15
6.66E-16	6.66E-16
3.55E-16	3.55E-16
1.71E-16	1.71E-16
8.93E-17	8.93E-17
4.23E-17	4.23E-17
2.16E-17	2.16E-17
1.01E-17	1.01E-17
5.36E-18	5.36E-18
2.94E-18	2.94E-18
1.27E-18	1.27E-18
1.05E-18	1.05E-18
8.67E-19	8.67E-19
-4.80E-19	-4.80E-19
-7.51E-19	-7.51E-19
3.20E-18	3.20E-18
-3.23E-18	-3.23E-18
-9.54E-18	-9.54E-18
-3.85E-18	-3.85E-18
2.75E-17	2.75E-17
-8.14E-17	-8.14E-17
-1.33E-16	-1.33E-16
8.02E-17	8.02E-17
3.54E-18	3.54E-18
7.07E-17	7.07E-17
1.97E-16	1.97E-16
3.76E-16	3.76E-16
6.77E-16	6.77E-16
1.38E-15	1.38E-15
2.59E-15	2.59E-15
5.08E-15	5.08E-15
9.40E-15	9.40E-15
1.80E-14	1.80E-14
3.26E-14	3.26E-14
5.71E-14	5.71E-14
8.29E-14	8.29E-14
1.69E-13	1.69E-13
3.41E-13	3.41E-13
5.75E-13	5.75E-13
1.02E-12	1.02E-12
1.55E-12	1.55E-12
2.36E-12	2.36E-12
4.32E-12	4.32E-12
6.43E-12	6.43E-12
1.18E-11	1.18E-11
1.88E-11	1.88E-11
2.85E-11	2.85E-11
4.18E-11	4.18E-11
6.30E-11	6.30E-11
8.92E-11	8.92E-11
1.28E-10	1.28E-10
1.74E-10	1.74E-10
2.35E-10	2.35E-10
3.03E-10	3.03E-10
3.83E-10	3.83E-10
4.63E-10	4.63E-10
5.32E-10	5.32E-10
5.81E-10	5.81E-10
5.77E-10	5.77E-10
5.83E-10	5.83E-10
6.90E-10	6.90E-10
1.07E-09	1.07E-09
1.64E-09	1.64E-09
2.15E-09	2.15E-09
2.22E-09	2.22E-09
1.95E-09	1.95E-09
1.71E-09	1.71E-09
1.53E-09	1.53E-09
1.66E-09	1.66E-09
2.05E-09	2.05E-09
2.15E-09	2.15E-09
2.01E-09	2.01E-09
1.63E-09	1.63E-09
1.06E-09	1.06E-09
6.95E-10	6.95E-10
5.73E-10	5.73E-10
5.93E-10	5.93E-10
5.77E-10	5.77E-10
5.36E-10	5.36E-10
4.63E-10	4.63E-10
3.81E-10	3.81E-10
3.05E-10	3.05E-10
2.32E-10	2.32E-10
1.75E-10	1.75E-10
1.29E-10	1.29E-10
9.04E-11	9.04E-11
6.35E-11	6.35E-11
4.25E-11	4.25E-11
2.87E-11	2.87E-11
1.84E-11	1.84E-11
1.20E-11	1.20E-11
7.38E-12	7.38E-12
4.69E-12	4.69E-12
2.76E-12	2.76E-12
1.71E-12	1.71E-12
9.72E-13	9.72E-13
5.88E-13	5.88E-13
3.44E-13	3.44E-13
1.91E-13	1.91E-13
1.09E-13	1.09E-13
5.87E-14	5.87E-14
2.24E-14	2.24E-14
1.46E-14	1.46E-14
9.49E-15	9.49E-15
4.82E-15	4.82E-15
1.78E-15	1.78E-15
1.11E-15	1.11E-15
4.75E-16	4.75E-16
3.65E-16	3.65E-16
1.79E-16	1.79E-16
8.88E-17	8.88E-17
4.40E-17	4.40E-17
2.27E-17	2.27E-17
3.27E-18	3.27E-18
-5.26E-18	-5.26E-18
1.39E-17	1.39E-17
1.55E-17	1.55E-17
-1.53E-17	-1.53E-17
6.90E-18	6.90E-18
5.90E-18	5.90E-18
1.04E-16	1.04E-16
-1.12E-17	-1.12E-17
-1.68E-16	-1.68E-16
8.15E-16	8.15E-16
1.35E-15	1.35E-15
2.45E-15	2.45E-15
4.67E-15	4.67E-15
9.39E-15	9.39E-15
1.71E-14	1.71E-14
3.29E-14	3.29E-14
5.90E-14	5.90E-14
1.10E-13	1.10E-13
1.94E-13	1.94E-13
3.30E-13	3.30E-13
6.02E-13	6.02E-13
1.00E-12	1.00E-12
1.76E-12	1.76E-12
2.86E-12	2.86E-12
4.86E-12	4.86E-12
7.66E-12	7.66E-12
1.25E-11	1.25E-11
1.90E-11	1.90E-11
2.96E-11	2.96E-11
4.37E-11	4.37E-11
6.48E-11	6.48E-11
9.15E-11	9.15E-11
1.26E-10	1.26E-10
1.73E-10	1.73E-10
2.25E-10	2.25E-10
2.87E-10	2.87E-10
3.50E-10	3.50E-10
4.05E-10	4.05E-10
4.46E-10	4.46E-10
4.42E-10	4.42E-10
3.95E-10	3.95E-10
2.41E-10	2.41E-10
6.24E-12	6.24E-12
-4.03E-10	-4.03E-10
-9.17E-10	-9.17E-10
-1.51E-09	-1.51E-09
-1.94E-09	-1.94E-09
-1.92E-09	-1.92E-09
-2.02E-09	-2.02E-09
-3.20E-09	-3.20E-09
-6.45E-09	-6.45E-09
-1.08E-08	-1.08E-08
-1.65E-08	-1.65E-08
-2.09E-08	-2.09E-08
-2.29E-08	-2.29E-08
-2.10E-08	-2.10E-08
-1.61E-08	-1.61E-08
-1.09E-08	-1.09E-08
-6.51E-09	-6.51E-09
-3.30E-09	-3.30E-09
-2.02E-09	-2.02E-09
-1.91E-09	-1.91E-09
-1.95E-09	-1.95E-09
-1.52E-09	-1.52E-09
-9.30E-10	-9.30E-10
-3.63E-10	-3.63E-10
-4.44E-12	-4.44E-12
2.69E-10	2.69E-10
3.89E-10	3.89E-10
4.39E-10	4.39E-10
4.44E-10	4.44E-10
4.05E-10	4.05E-10
3.50E-10	3.50E-10
2.88E-10	2.88E-10
2.26E-10	2.26E-10
1.73E-10	1.73E-10
1.27E-10	1.27E-10
9.21E-11	9.21E-11
6.33E-11	6.33E-11
4.41E-11	4.41E-11
2.87E-11	2.87E-11
1.93E-11	1.93E-11
1.25E-11	1.25E-11
7.76E-12	7.76E-12
4.89E-12	4.89E-12
2.91E-12	2.91E-12
1.78E-12	1.78E-12
1.02E-12	1.02E-12
6.08E-13	6.08E-13
3.36E-13	3.36E-13
1.96E-13	1.96E-13
1.05E-13	1.05E-13
5.98E-14	5.98E-14
3.10E-14	3.10E-14
1.74E-14	1.74E-14
9.34E-15	9.34E-15
4.78E-15	4.78E-15
2.55E-15	2.55E-15
1.29E-15	1.29E-15
6.59E-16	6.59E-16
3.31E-16	3.31E-16
2.66E-16	2.66E-16
1.15E-16	1.15E-16
-9.03E-17	-9.03E-17
-1.47E-17	-1.47E-17
9.32E-17	9.32E-17
1.85E-17	1.85E-17
2.16E-15	2.16E-15
7.07E-15	7.07E-15
1.15E-14	1.15E-14
1.66E-14	1.66E-14
2.98E-14	2.98E-14
5.80E-14	5.80E-14
1.03E-13	1.03E-13
1.91E-13	1.91E-13
3.31E-13	3.31E-13
5.95E-13	5.95E-13
1.01E-12	1.01E-12
1.75E-12	1.75E-12
2.89E-12	2.89E-12
4.84E-12	4.84E-12
7.74E-12	7.74E-12
1.20E-11	1.20E-11
1.92E-11	1.92E-11
2.87E-11	2.87E-11
4.37E-11	4.37E-11
6.26E-11	6.26E-11
9.02E-11	9.02E-11
1.23E-10	1.23E-10
1.66E-10	1.66E-10
2.14E-10	2.14E-10
2.66E-10	2.66E-10
3.15E-10	3.15E-10
3.56E-10	3.56E-10
3.67E-10	3.67E-10
3.49E-10	3.49E-10
2.54E-10	2.54E-10
1.07E-10	1.07E-10
-1.67E-10	-1.67E-10
-5.12E-10	-5.12E-10
-1.01E-09	-1.01E-09
-1.58E-09	-1.58E-09
-2.28E-09	-2.28E-09
-3.04E-09	-3.04E-09
-3.83E-09	-3.83E-09
-4.52E-09	-4.52E-09
-4.81E-09	-4.81E-09
-4.24E-09	-4.24E-09
-4.47E-09	-4.47E-09
-7.91E-09	-7.91E-09
-1.44E-08	-1.44E-08
-2.51E-08	-2.51E-08
-3.76E-08	-3.76E-08
-5.04E-08	-5.04E-08
-5.89E-08	-5.89E-08
-6.22E-08	-6.22E-08
-5.89E-08	-5.89E-08
-5.00E-08	-5.00E-08
-3.77E-08	-3.77E-08
-2.51E-08	-2.51E-08
-1.46E-08	-1.46E-08
-7.91E-09	-7.91E-09
-4.56E-09	-4.56E-09
-4.22E-09	-4.22E-09
-4.77E-09	-4.77E-09
-4.52E-09	-4.52E-09
-3.83E-09	-3.83E-09
-3.04E-09	-3.04E-09
